GeoID,AoA,cd,cl,cm,clp,clv,cdp,cdv,cd_stdev,cl_stdev,cm_stdev,cd_stderr,cl_stderr,cm_stderr,cd_ci95,cl_ci95,cm_ci95
LHC104,16,0.301116,2.216128,-0.237652,2.218385,-0.002257,0.278141,0.022975,0.003684,0.011794,0.019322,0.000623,0.001993,0.003265,0.001220,0.003906,0.006399
LHC104,18,0.335370,2.273033,-0.237836,2.275400,-0.002366,0.312863,0.022507,0.004220,0.012429,0.023368,0.000667,0.001965,0.003694,0.001308,0.003851,0.007241
LHC104,20,0.375359,2.292859,-0.214994,2.295353,-0.002494,0.353529,0.021830,0.005166,0.014865,0.028616,0.000817,0.002350,0.004523,0.001600,0.004605,0.008866
LHC104,22,0.441216,2.154621,-0.462284,2.156641,-0.002019,0.421144,0.020072,0.025576,0.061861,0.129528,0.004044,0.009781,0.020480,0.007926,0.019171,0.040141
LHC105,4,0.078724,0.928371,-0.220296,0.928990,-0.000619,0.057206,0.021517,0.001244,0.008894,0.014697,0.000556,0.003978,0.006574,0.001090,0.007797,0.012884
LHC105,6,0.095567,1.130181,-0.276066,1.130964,-0.000783,0.073979,0.021588,0.001569,0.009871,0.015533,0.000701,0.004411,0.006940,0.001374,0.008645,0.013603
LHC105,8,0.116733,1.322815,-0.332211,1.323776,-0.000960,0.095162,0.021571,0.002172,0.011381,0.015735,0.000971,0.005089,0.007036,0.001904,0.009974,0.013791
LHC105,10,0.142477,1.512579,-0.382276,1.513734,-0.001155,0.120901,0.021576,0.002993,0.013992,0.016940,0.001337,0.006251,0.007568,0.002621,0.012251,0.014832
LHC105,12,0.171528,1.683136,-0.434007,1.684478,-0.001342,0.149966,0.021562,0.003405,0.014543,0.023486,0.001522,0.006502,0.010500,0.002983,0.012744,0.020580
LHC105,14,0.204538,1.833075,-0.489815,1.834541,-0.001467,0.183101,0.021437,0.003514,0.012145,0.022840,0.000785,0.002714,0.005104,0.001539,0.005320,0.010005
LHC105,16,0.243474,1.948674,-0.556352,1.950441,-0.001766,0.222249,0.021225,0.004193,0.015760,0.031871,0.000709,0.002664,0.005387,0.001389,0.005221,0.010559
LHC105,18,0.310035,1.885715,-0.748177,1.887304,-0.001589,0.289859,0.020176,0.011104,0.044564,0.089108,0.001755,0.007045,0.014087,0.003441,0.013808,0.027610
LHC105,20,0.392627,1.837673,-0.903213,1.839822,-0.002149,0.372959,0.019668,0.012711,0.052601,0.106939,0.002010,0.008316,0.016907,0.003939,0.016300,0.033138
LHC105,22,0.450977,1.863287,-1.028708,1.865560,-0.002273,0.432046,0.018931,0.013780,0.043920,0.150707,0.002179,0.006944,0.023827,0.004270,0.013610,0.046700
LHC106,4,0.063955,0.791974,-0.124106,0.792634,-0.000659,0.042680,0.021274,0.001227,0.009147,0.015141,0.000548,0.004083,0.006758,0.001074,0.008002,0.013245
LHC106,6,0.079120,0.994007,-0.175232,0.994819,-0.000812,0.057603,0.021517,0.001534,0.010220,0.015295,0.000685,0.004563,0.006829,0.001343,0.008944,0.013385
LHC106,8,0.098915,1.191177,-0.231390,1.192184,-0.001006,0.077288,0.021626,0.002115,0.011858,0.015103,0.000944,0.005293,0.006741,0.001850,0.010374,0.013212
LHC106,10,0.122948,1.383272,-0.283696,1.384477,-0.001205,0.101301,0.021647,0.003053,0.013892,0.017749,0.001366,0.006213,0.007939,0.002677,0.012178,0.015560
LHC106,12,0.150859,1.560765,-0.334497,1.562187,-0.001422,0.129217,0.021642,0.003691,0.014083,0.020435,0.001648,0.006288,0.009125,0.003230,0.012325,0.017884
LHC106,14,0.182641,1.718506,-0.380268,1.720078,-0.001572,0.161072,0.021569,0.002743,0.010018,0.017907,0.000613,0.002239,0.004002,0.001202,0.004389,0.007844
LHC106,16,0.219484,1.833480,-0.436879,1.835289,-0.001810,0.198175,0.021309,0.003925,0.018629,0.034310,0.000663,0.003148,0.005798,0.001300,0.006170,0.011363
LHC106,18,0.281007,1.819025,-0.646286,1.820554,-0.001529,0.260533,0.020474,0.009039,0.037032,0.079884,0.001429,0.005855,0.012629,0.002801,0.011475,0.024754
LHC106,20,0.333442,1.843679,-0.672540,1.845554,-0.001876,0.313686,0.019756,0.010267,0.047749,0.095036,0.001623,0.007548,0.015024,0.003181,0.014795,0.029446
LHC106,22,0.413249,1.780824,-0.911806,1.783159,-0.002335,0.394069,0.019180,0.016616,0.049601,0.155848,0.002627,0.007841,0.024636,0.005148,0.015368,0.048287
LHC107,4,0.103905,1.163411,-0.249005,1.164077,-0.000667,0.082103,0.021802,0.001333,0.009641,0.017220,0.000615,0.004449,0.007946,0.001205,0.008719,0.015573
LHC107,6,0.124637,1.360947,-0.308230,1.361877,-0.000930,0.102854,0.021783,0.001663,0.010143,0.016419,0.000744,0.004536,0.007342,0.001457,0.008890,0.014390
LHC107,8,0.150216,1.559220,-0.366488,1.560387,-0.001167,0.128500,0.021716,0.002145,0.011485,0.016733,0.000959,0.005137,0.007484,0.001880,0.010068,0.014669
LHC107,10,0.179519,1.742827,-0.408664,1.744251,-0.001424,0.157957,0.021562,0.002925,0.013919,0.020407,0.001305,0.006211,0.009106,0.002558,0.012174,0.017849
LHC107,12,0.214595,1.919181,-0.442148,1.920906,-0.001726,0.193249,0.021345,0.003455,0.012591,0.021613,0.001543,0.005622,0.009651,0.003024,0.011020,0.018916
LHC107,14,0.251292,2.019878,-0.409309,2.021883,-0.002005,0.230434,0.020858,0.003548,0.012163,0.019405,0.000793,0.002719,0.004338,0.001555,0.005330,0.008503
LHC107,16,0.372657,1.783377,-0.175505,1.786197,-0.002820,0.353314,0.019342,0.009717,0.030651,0.031715,0.001643,0.005181,0.005361,0.003219,0.010155,0.010507
LHC107,18,0.442834,1.725660,-0.131485,1.728987,-0.003327,0.423905,0.018929,0.011694,0.040543,0.031049,0.001849,0.006410,0.004909,0.003624,0.012564,0.009622
LHC107,20,0.528472,1.762271,-0.381014,1.765419,-0.003147,0.510404,0.018068,0.019982,0.071265,0.092394,0.003159,0.011265,0.014605,0.006191,0.022079,0.028626
LHC107,22,0.590478,1.680489,-0.292463,1.684293,-0.003803,0.573354,0.017124,0.014290,0.037630,0.076054,0.002259,0.005948,0.012022,0.004428,0.011659,0.023564
LHC108,4,0.093432,1.128469,-0.204227,1.129175,-0.000706,0.071429,0.022003,0.001192,0.008293,0.013321,0.000533,0.003705,0.005952,0.001044,0.007263,0.011666
LHC108,6,0.113198,1.325392,-0.264374,1.326343,-0.000951,0.091174,0.022024,0.001582,0.009890,0.015051,0.000707,0.004422,0.006730,0.001387,0.008667,0.013191
LHC108,8,0.138391,1.524621,-0.319565,1.525840,-0.001219,0.116368,0.022023,0.002359,0.011835,0.016997,0.001055,0.005291,0.007600,0.002067,0.010371,0.014896
LHC108,10,0.167273,1.717110,-0.378380,1.718629,-0.001519,0.145347,0.021926,0.003049,0.012982,0.016893,0.001363,0.005805,0.007554,0.002672,0.011378,0.014805
LHC108,12,0.199848,1.896226,-0.423398,1.898017,-0.001791,0.178034,0.021814,0.003305,0.012782,0.021258,0.001475,0.005703,0.009485,0.002891,0.011178,0.018591
LHC108,14,0.234240,2.041255,-0.432809,2.043300,-0.002045,0.212627,0.021613,0.003661,0.012814,0.018532,0.000818,0.002864,0.004142,0.001604,0.005614,0.008119
LHC108,16,0.272053,2.147057,-0.408786,2.149375,-0.002318,0.250706,0.021347,0.003570,0.011618,0.019719,0.000603,0.001964,0.003333,0.001183,0.003849,0.006533
LHC108,18,0.321582,2.191428,-0.342956,2.193943,-0.002516,0.300717,0.020865,0.004098,0.014207,0.020523,0.000648,0.002246,0.003245,0.001270,0.004403,0.006360
LHC108,20,0.463887,1.975610,-0.214049,1.978873,-0.003263,0.444288,0.019599,0.022399,0.053431,0.047296,0.003541,0.008446,0.007476,0.006940,0.016554,0.014653
LHC108,22,0.535831,1.885379,-0.243238,1.889196,-0.003816,0.516660,0.019171,0.012397,0.034787,0.039368,0.002014,0.005652,0.006396,0.003947,0.011077,0.012536
LHC109,4,0.094550,1.063704,-0.300910,1.064347,-0.000644,0.073151,0.021399,0.001417,0.009884,0.015853,0.000633,0.004417,0.007084,0.001241,0.008657,0.013884
LHC109,6,0.113405,1.263788,-0.360155,1.264708,-0.000920,0.092059,0.021346,0.001697,0.010664,0.014999,0.000759,0.004769,0.006708,0.001488,0.009347,0.013147
LHC109,8,0.136938,1.456210,-0.417134,1.457380,-0.001170,0.115755,0.021183,0.002330,0.012909,0.018821,0.001042,0.005773,0.008417,0.002042,0.011315,0.016498
LHC109,10,0.164243,1.649367,-0.475233,1.650784,-0.001417,0.143150,0.021093,0.002913,0.012357,0.014625,0.001303,0.005526,0.006540,0.002554,0.010831,0.012819
LHC109,12,0.194299,1.804176,-0.508114,1.805839,-0.001664,0.173440,0.020859,0.003010,0.011522,0.023754,0.001343,0.005143,0.010602,0.002633,0.010080,0.020780
LHC109,14,0.227229,1.904063,-0.514277,1.905898,-0.001835,0.206860,0.020370,0.003722,0.012960,0.021066,0.000864,0.003007,0.004888,0.001692,0.005893,0.009580
LHC109,16,0.272318,1.930951,-0.510990,1.933044,-0.002093,0.252790,0.019528,0.004702,0.018177,0.038491,0.000795,0.003072,0.006505,0.001558,0.006021,0.012750
LHC109,18,0.411254,1.699803,-0.487446,1.702161,-0.002357,0.393469,0.017785,0.016319,0.057387,0.100657,0.002580,0.009072,0.015912,0.005056,0.017781,0.031188
LHC109,20,0.494631,1.662800,-0.428281,1.665705,-0.002905,0.477351,0.017280,0.015972,0.048934,0.089830,0.002525,0.007736,0.014201,0.004949,0.015163,0.027835
LHC109,22,0.575931,1.543681,-0.602641,1.546924,-0.003242,0.559411,0.016519,0.018113,0.051566,0.126826,0.002863,0.008151,0.020048,0.005612,0.015976,0.039294
LHC110,4,0.111829,1.254464,-0.128390,1.255382,-0.000918,0.089828,0.022001,0.001304,0.007736,0.014543,0.000583,0.003458,0.006500,0.001142,0.006777,0.012740
LHC110,6,0.134376,1.451758,-0.183052,1.452926,-0.001168,0.112338,0.022038,0.001660,0.009563,0.014972,0.000741,0.004269,0.006683,0.001452,0.008367,0.013099
LHC110,8,0.162614,1.651888,-0.238976,1.653297,-0.001409,0.140538,0.022076,0.002466,0.012219,0.016741,0.001101,0.005455,0.007474,0.002158,0.010692,0.014650
LHC110,10,0.195095,1.839718,-0.284640,1.841374,-0.001656,0.173076,0.022019,0.003110,0.013650,0.017534,0.001391,0.006105,0.007842,0.002726,0.011966,0.015371
LHC110,12,0.229053,1.995768,-0.306314,1.997691,-0.001923,0.207234,0.021819,0.003334,0.013155,0.020476,0.001489,0.005874,0.009143,0.002918,0.011513,0.017921
LHC110,14,0.266001,2.110896,-0.300075,2.113072,-0.002176,0.244628,0.021373,0.003960,0.013292,0.019982,0.000885,0.002971,0.004467,0.001735,0.005824,0.008755
LHC110,16,0.375737,1.949328,-0.117641,1.952158,-0.002831,0.355705,0.020032,0.016411,0.062249,0.043697,0.001192,0.004523,0.003175,0.002337,0.008865,0.006223
LHC110,18,0.449092,1.825141,-0.055335,1.828478,-0.003337,0.429691,0.019401,0.010431,0.041570,0.036438,0.001649,0.006571,0.005760,0.003232,0.012879,0.011289
LHC110,20,0.513606,1.768847,-0.206268,1.772167,-0.003320,0.495470,0.018136,0.020011,0.052524,0.074483,0.003217,0.008445,0.011975,0.006306,0.016552,0.023472
LHC110,22,0.607010,1.774185,-0.212556,1.778041,-0.003856,0.589746,0.017264,0.016763,0.045720,0.090390,0.002650,0.007229,0.014291,0.005195,0.014168,0.028010
LHC111,4,0.115594,1.256238,-0.165837,1.256938,-0.000699,0.093306,0.022288,0.001141,0.009214,0.015116,0.000509,0.004113,0.006748,0.000999,0.008062,0.013225
LHC111,6,0.137369,1.452440,-0.223503,1.453333,-0.000894,0.115030,0.022339,0.001583,0.010175,0.015080,0.000708,0.004548,0.006740,0.001387,0.008913,0.013210
LHC111,8,0.164558,1.645902,-0.280641,1.646973,-0.001071,0.142184,0.022375,0.002414,0.012526,0.016566,0.001079,0.005599,0.007405,0.002115,0.010974,0.014514
LHC111,10,0.194708,1.825421,-0.343893,1.826666,-0.001245,0.172392,0.022317,0.003184,0.013835,0.017535,0.001423,0.006184,0.007838,0.002790,0.012121,0.015362
LHC111,12,0.226368,1.988251,-0.410319,1.989734,-0.001483,0.204086,0.022281,0.003360,0.013453,0.022034,0.001501,0.006008,0.009840,0.002941,0.011775,0.019286
LHC111,14,0.258519,2.108200,-0.473725,2.109831,-0.001630,0.236617,0.021902,0.003752,0.012849,0.022534,0.000838,0.002872,0.005036,0.001643,0.005628,0.009871
LHC111,16,0.294681,2.204105,-0.493501,2.206064,-0.001958,0.273111,0.021570,0.004254,0.016340,0.029659,0.000719,0.002762,0.005013,0.001409,0.005414,0.009826
LHC111,18,0.385727,1.819012,-0.769536,1.821078,-0.002066,0.366010,0.019718,0.016487,0.066197,0.201523,0.002607,0.010465,0.031859,0.005109,0.020512,0.062444
LHC111,20,0.435566,1.854721,-0.939235,1.856980,-0.002259,0.416390,0.019177,0.014210,0.057107,0.148541,0.002246,0.009027,0.023480,0.004403,0.017693,0.046021
LHC111,22,0.494914,1.914709,-1.036573,1.917209,-0.002500,0.476303,0.018611,0.013710,0.045635,0.154220,0.002167,0.007214,0.024380,0.004248,0.014140,0.047784
LHC112,4,0.096656,1.134368,-0.281734,1.135018,-0.000651,0.074910,0.021747,0.001215,0.007820,0.012870,0.000543,0.003497,0.005756,0.001065,0.006854,0.011281
LHC112,6,0.116115,1.330239,-0.335241,1.331140,-0.000901,0.094386,0.021729,0.001559,0.009655,0.015063,0.000696,0.004310,0.006725,0.001364,0.008448,0.013181
LHC112,8,0.141049,1.528721,-0.398292,1.529889,-0.001168,0.119381,0.021667,0.002210,0.011882,0.015053,0.000987,0.005305,0.006721,0.001934,0.010398,0.013174
LHC112,10,0.169838,1.722075,-0.445138,1.723541,-0.001466,0.148252,0.021587,0.002943,0.013490,0.019047,0.001315,0.006029,0.008513,0.002578,0.011817,0.016686
LHC112,12,0.201500,1.885988,-0.473101,1.887708,-0.001720,0.180058,0.021442,0.003264,0.012627,0.022110,0.001459,0.005644,0.009884,0.002860,0.011063,0.019372
LHC112,14,0.234382,2.008344,-0.465204,2.010322,-0.001978,0.213234,0.021148,0.003533,0.012667,0.019840,0.000790,0.002831,0.004435,0.001548,0.005550,0.008692
LHC112,16,0.271791,2.068946,-0.419543,2.071128,-0.002181,0.251177,0.020614,0.003738,0.012734,0.021920,0.000632,0.002152,0.003704,0.001238,0.004218,0.007260
LHC112,18,0.388398,1.902395,-0.330928,1.904948,-0.002554,0.368949,0.019448,0.019016,0.050027,0.043058,0.003006,0.007909,0.006808,0.005893,0.015502,0.013343
LHC112,20,0.490584,1.759480,-0.412183,1.762301,-0.002821,0.472499,0.018085,0.015821,0.061251,0.102742,0.002507,0.009707,0.016282,0.004914,0.019025,0.031913
LHC112,22,0.585319,1.775230,-0.389303,1.778616,-0.003386,0.567805,0.017514,0.020991,0.057401,0.085983,0.003319,0.009075,0.013594,0.006505,0.017788,0.026645
LHC113,4,0.108840,1.259644,-0.185389,1.260576,-0.000931,0.086995,0.021845,0.001384,0.007286,0.012612,0.000859,0.004524,0.007830,0.001684,0.008867,0.015347
LHC113,6,0.131970,1.459259,-0.241814,1.460464,-0.001206,0.110120,0.021850,0.001706,0.010429,0.015944,0.000762,0.004661,0.007125,0.001494,0.009135,0.013965
LHC113,8,0.159560,1.647822,-0.294848,1.649276,-0.001454,0.137805,0.021755,0.002259,0.011710,0.016761,0.001010,0.005236,0.007494,0.001980,0.010263,0.014689
LHC113,10,0.191275,1.826163,-0.340079,1.827846,-0.001683,0.169667,0.021608,0.002744,0.012831,0.017820,0.001227,0.005738,0.007969,0.002405,0.011246,0.015619
LHC113,12,0.223567,1.959567,-0.359958,1.961499,-0.001932,0.202416,0.021151,0.003770,0.014324,0.017055,0.001686,0.006405,0.007626,0.003304,0.012554,0.014948
LHC113,14,0.262107,2.027059,-0.338395,2.029273,-0.002215,0.241705,0.020402,0.002932,0.010808,0.020098,0.000675,0.002488,0.004627,0.001323,0.004877,0.009069
LHC113,16,0.392988,1.747047,-0.121528,1.750035,-0.002988,0.374264,0.018724,0.007781,0.029802,0.027186,0.001746,0.006688,0.006101,0.003423,0.013109,0.011958
LHC113,18,0.458466,1.686876,-0.100279,1.690424,-0.003548,0.440286,0.018180,0.010797,0.037992,0.036285,0.001707,0.006007,0.005737,0.003346,0.011773,0.011244
LHC113,20,0.521741,1.637462,-0.158772,1.641253,-0.003791,0.504499,0.017242,0.011351,0.035780,0.064058,0.001795,0.005657,0.010128,0.003517,0.011088,0.019851
LHC113,22,0.604449,1.690798,-0.240565,1.694986,-0.004189,0.587515,0.016934,0.014348,0.040309,0.065096,0.002268,0.006373,0.010292,0.004446,0.012491,0.020172
LHC114,4,0.130451,1.352079,-0.109249,1.352991,-0.000912,0.108194,0.022257,0.001593,0.009382,0.015091,0.000760,0.004473,0.007195,0.001489,0.008768,0.014103
LHC114,6,0.154944,1.546466,-0.161107,1.547613,-0.001147,0.132633,0.022311,0.002020,0.011847,0.015269,0.000903,0.005296,0.006825,0.001769,0.010380,0.013377
LHC114,8,0.184103,1.735785,-0.214400,1.737153,-0.001368,0.161748,0.022355,0.002686,0.014381,0.015800,0.001199,0.006417,0.007050,0.002349,0.012577,0.013818
LHC114,10,0.216213,1.917796,-0.271067,1.919356,-0.001561,0.193838,0.022376,0.003299,0.013930,0.017120,0.001474,0.006226,0.007652,0.002890,0.012203,0.014997
LHC114,12,0.248341,2.060285,-0.319074,2.062060,-0.001775,0.226197,0.022144,0.003477,0.012952,0.020214,0.001555,0.005791,0.009039,0.003048,0.011351,0.017716
LHC114,14,0.281090,2.157341,-0.348659,2.159295,-0.001954,0.259524,0.021567,0.003767,0.012595,0.023632,0.000842,0.002816,0.005284,0.001651,0.005520,0.010357
LHC114,16,0.319479,2.195202,-0.330305,2.197398,-0.002196,0.298814,0.020665,0.004556,0.015170,0.025604,0.000863,0.002872,0.004848,0.001691,0.005630,0.009503
LHC114,18,0.371197,1.975731,-0.452892,1.977678,-0.001948,0.352343,0.018854,0.011954,0.052375,0.139076,0.001890,0.008279,0.021985,0.003704,0.016228,0.043091
LHC114,20,0.433635,1.902765,-0.431715,1.905066,-0.002300,0.415400,0.018235,0.011899,0.053112,0.124378,0.001881,0.008397,0.019664,0.003687,0.016458,0.038542
LHC114,22,0.535603,1.771696,-0.738208,1.774446,-0.002750,0.518148,0.017455,0.032417,0.064328,0.141977,0.005124,0.010168,0.022442,0.010043,0.019930,0.043987
LHC115,4,0.125507,1.330300,-0.100980,1.331418,-0.001118,0.103489,0.022018,0.000912,0.008597,0.011923,0.000912,0.008597,0.011923,0.001788,0.016850,0.023370
LHC115,6,0.150599,1.530459,-0.153974,1.531860,-0.001401,0.128612,0.021987,0.001914,0.010445,0.014654,0.000856,0.004671,0.006553,0.001678,0.009155,0.012844
LHC115,8,0.179634,1.717379,-0.208609,1.719016,-0.001636,0.157692,0.021942,0.002542,0.012469,0.016317,0.001136,0.005573,0.007293,0.002227,0.010924,0.014295
LHC115,10,0.211040,1.882184,-0.248796,1.883994,-0.001810,0.189295,0.021745,0.003066,0.013594,0.016565,0.001371,0.006077,0.007406,0.002687,0.011911,0.014515
LHC115,12,0.243875,1.999742,-0.274058,2.001767,-0.002025,0.222574,0.021301,0.003481,0.013288,0.019823,0.001556,0.005941,0.008863,0.003050,0.011645,0.017371
LHC115,14,0.342879,1.863800,-0.096300,1.866408,-0.002608,0.323249,0.019630,0.008522,0.035345,0.034702,0.001997,0.008285,0.008134,0.003915,0.016238,0.015943
LHC115,16,0.410881,1.750285,-0.036803,1.753563,-0.003278,0.391888,0.018993,0.014846,0.054515,0.038985,0.002296,0.008429,0.006028,0.004499,0.016521,0.011815
LHC115,18,0.472113,1.673712,-0.039076,1.677526,-0.003814,0.453739,0.018374,0.010682,0.030944,0.044598,0.001708,0.004949,0.007133,0.003349,0.009700,0.013980
LHC115,20,0.542382,1.670770,-0.095226,1.674817,-0.004047,0.524980,0.017402,0.011331,0.035343,0.062092,0.001792,0.005588,0.009817,0.003511,0.010952,0.019242
LHC115,22,0.620478,1.552519,-0.260208,1.556628,-0.004109,0.604092,0.016386,0.013752,0.037233,0.096515,0.002184,0.005913,0.015329,0.004281,0.011590,0.030045
LHC116,4,0.116205,1.183232,0.027503,1.184144,-0.000911,0.094125,0.022080,0.001138,0.008022,0.014006,0.001063,0.007491,0.013079,0.002084,0.014683,0.025636
LHC116,6,0.137579,1.372694,-0.017306,1.373811,-0.001117,0.115275,0.022304,0.001583,0.009838,0.012195,0.000707,0.004395,0.005448,0.001386,0.008614,0.010678
LHC116,8,0.163140,1.561272,-0.065701,1.562583,-0.001311,0.140644,0.022497,0.002408,0.012855,0.013481,0.001075,0.005742,0.006022,0.002108,0.011253,0.011802
LHC116,10,0.191397,1.736928,-0.116475,1.738425,-0.001497,0.168797,0.022600,0.002823,0.013067,0.012168,0.001260,0.005834,0.005433,0.002470,0.011435,0.010648
LHC116,12,0.221505,1.894025,-0.167268,1.895737,-0.001713,0.198948,0.022557,0.003478,0.013643,0.017886,0.001554,0.006097,0.007993,0.003046,0.011949,0.015666
LHC116,14,0.252967,2.016556,-0.223986,2.018497,-0.001941,0.230734,0.022233,0.003408,0.011775,0.020704,0.000762,0.002633,0.004630,0.001494,0.005161,0.009074
LHC116,16,0.284305,2.088521,-0.257416,2.090673,-0.002153,0.262655,0.021650,0.003825,0.012671,0.024375,0.000647,0.002142,0.004120,0.001267,0.004198,0.008075
LHC116,18,0.334719,1.914704,-0.460169,1.916558,-0.001854,0.314823,0.019896,0.014760,0.055639,0.137611,0.002355,0.008877,0.021955,0.004615,0.017399,0.043032
LHC116,20,0.373141,1.912042,-0.480940,1.914075,-0.002033,0.353871,0.019270,0.011379,0.053356,0.132062,0.001799,0.008434,0.020875,0.003525,0.016530,0.040914
LHC116,22,0.453104,1.780094,-0.776364,1.782486,-0.002392,0.434701,0.018403,0.021021,0.068294,0.202531,0.003323,0.010797,0.032020,0.006514,0.021162,0.062758
LHC117,4,0.136488,1.359394,-0.194091,1.360261,-0.000867,0.114565,0.021923,0.000343,0.000898,0.003809,0.000343,0.000898,0.003809,0.000673,0.001760,0.007465
LHC117,6,0.161404,1.556947,-0.244653,1.558042,-0.001096,0.139439,0.021964,0.001780,0.010524,0.016324,0.000795,0.004703,0.007296,0.001559,0.009218,0.014299
LHC117,8,0.190107,1.740687,-0.292293,1.741983,-0.001296,0.168233,0.021874,0.002682,0.014159,0.017194,0.001199,0.006329,0.007686,0.002350,0.012405,0.015064
LHC117,10,0.222145,1.925209,-0.358706,1.926728,-0.001518,0.200378,0.021766,0.003016,0.012369,0.019647,0.001349,0.005530,0.008785,0.002643,0.010840,0.017218
LHC117,12,0.258133,2.060327,-0.361959,2.062130,-0.001803,0.236764,0.021369,0.003230,0.012329,0.021785,0.001445,0.005514,0.009743,0.002831,0.010807,0.019096
LHC117,14,0.370555,1.840223,-0.100715,1.842884,-0.002661,0.350706,0.019849,0.008317,0.035894,0.030390,0.001860,0.008026,0.006795,0.003645,0.015731,0.013319
LHC117,16,0.445499,1.783880,-0.060058,1.787138,-0.003258,0.426060,0.019439,0.012252,0.041756,0.031479,0.002492,0.008492,0.006402,0.004884,0.016645,0.012548
LHC117,18,0.499011,1.706517,-0.056451,1.710303,-0.003787,0.479940,0.019071,0.013669,0.044568,0.049695,0.002191,0.007143,0.007965,0.004294,0.014001,0.015611
